venues_id,name,address,crossStreet,lat,lng,cc,city,country,categories,verified,tip_count,url,price_tier,price_message,price_currency,likes,rating,photos,description,lists,hours,popular_hours,attributes
55bdebd8498e7982568c6ff7,Burgeration (برجريشن),طريق الإمام محمد بن سعود,مقابل مستشفى سند,24.780502960543558,46.7399848458681,SA,الرياض,المملكة العربية السعودية,"""Burger Joint""""Fast Food Restaurant""",True,306,http://burgeration.com,2.0,Moderate,$,615,8.1,352,Taste is in the DETAILS!,"""Riyadh""""Burgers in Riyadh""""Riyadh Burger City - legacy list""""Riyadh Burgers 🍔  |  🍔برجر الرياض""","""Mon–Sun Noon–1:00 AM ""","""Today 1:00 PM–2:00 PM 8:00 PM–1:00 AM """"Thu 1:00 PM–2:00 PM 4:00 PM–6:00 PM 8:00 PM–1:00 AM """"Fri 5:00 PM–6:00 PM 8:00 PM–2:00 AM """"Sat 4:00 PM–1:00 AM """"Sun 9:00 PM–1:00 AM """"Mon 1:00 PM–2:00 PM 8:00 PM–1:00 AM """"Tue 1:00 PM–2:00 PM 4:00 PM–6:00 PM 9:00 PM–1:00 AM ""","""Price : $$""""Reservations : Yes""""Credit Cards : Yes (incl. American Express & MasterCard)""""Outdoor Seating : Yes""""Brunch : Brunch""""Dinner : Dinner""""Dessert : Dessert""""Happy Hour : Happy Hour""""Delivery : Delivery""""Public Lot : Public Lot""""ATM : Yes"""
5abee327f62e0924b0206d3b,storia cafe,alhamra garden,,24.771009316925348,46.74312452960073,SA,الرياض,المملكة العربية السعودية,"""Food Truck""",False,3,,1.0,Cheap,$,7,7.8,30,,,,,"""Price : $"""
567c6939498e98e700df8a25,شاهي جمر😍👌🏻,,,24.771638114916822,46.742864812322786,SA,الرياض,المملكة العربية السعودية,"""Food Truck""""Tea Room""",False,1,,1.0,Cheap,$,9,7.7,6,,,,,"""Price : $"""
53a91226498e89b501a1bde3,Dunkin' Donuts (دانكن دونتس),Al Imam Rd.,,24.774661864345887,46.72641761546571,SA,الرياض,المملكة العربية السعودية,"""Donut Shop""",False,19,http://www.dunkindonuts.sa,1.0,Cheap,$,339,8.9,258,,"""Riyadh""""Must-visit Donut Shops in Riyadh""",,"""Today 6:00 AM–11:00 AM """"Thu 6:00 AM–11:00 AM """"Fri 5:00 PM–9:00 PM """"Sat 4:00 PM–5:00 PM """"Sun 6:00 AM–11:00 AM """"Mon–Tue 6:00 AM–11:00 AM ""","""Price : $""""Credit Cards : No""""Outdoor Seating : No""""Breakfast : Breakfast""""Delivery : No Delivery"""
5b45399a8110450039369f7f,CrepCar (كريب كار),,,24.780302326085486,46.7410657168246,SA,الرياض,المملكة العربية السعودية,"""Food Truck""",False,0,,1.0,Cheap,$,9,7.7,55,,"""Trucks""",,,"""Price : $"""
5b760b0b12c8f0002c67f043,برقر عالواقف,الحمراء,طريق الامام,24.781762,46.744563,SA,الرياض,المملكة العربية السعودية,"""Burger Joint""""Food Truck""",False,1,,1.0,Cheap,$,10,8.1,23,,,,,"""Price : $""""Credit Cards : Yes (incl. NFC Payments & Visa)""""Dinner : Dinner""""Table Service : Table Service""""Take-out : Take-out""""Parking : Yes"""
5aac5c0b92e7a9541a658c6c,Asha's (آشاز),,,24.77854739380528,46.734293847141934,SA,الرياض,المملكة العربية السعودية,"""Indian Restaurant""",False,140,,2.0,Moderate,$,279,7.6,729,,"""Riyadh vibes💫""""Riyadh""""Riyadh""""Riyadh's Restaurants""",,"""Today 1:00 PM–3:00 PM 9:00 PM–1:00 AM """"Thu 1:00 PM–7:00 PM 9:00 PM–1:00 AM """"Fri 1:00 PM–1:00 AM """"Sat 1:00 PM–Midnight """"Sun 1:00 PM–3:00 PM 5:00 PM–6:00 PM 9:00 PM–Midnight """"Mon 1:00 PM–4:00 PM 9:00 PM–Midnight """"Tue 8:00 PM–Midnight ""","""Price : $$""""Dinner : Dinner"""
54a67d1a498ec12f9db93bbb,Shawarmer (شاورمر),Imam Saud Road Exit 9,Exit 9,24.77564208034872,46.72860507083252,SA,الرياض,المملكة العربية السعودية,"""Shawarma Place""",False,36,http://shawarmer.com/ar/,,,,237,8.0,36,,"""شاورما""",,"""Today 1:00 PM–3:00 PM 8:00 PM–2:00 AM """"Thu 1:00 PM–2:00 PM 9:00 PM–2:00 AM """"Fri 4:00 PM–5:00 PM 8:00 PM–2:00 AM """"Sat 5:00 PM–6:00 PM 8:00 PM–2:00 AM """"Sun 1:00 PM–3:00 PM 8:00 PM–2:00 AM """"Mon 4:00 PM–2:00 AM """"Tue 1:00 PM–2:00 AM ""","""Reservations : No""""Outdoor Seating : No""""Dinner : Dinner"""
4bcb4aae3740b713fe286265,McDonald's (ماكدونالدز),Imam Saud Ibn Abdulaziz St.,Eastern Ring Rd.,24.776439379902467,46.72959558640435,SA,الرياض,المملكة العربية السعودية,"""Fast Food Restaurant""",True,40,https://www.facebook.com/mcdonaldsarabia,1.0,Cheap,$,504,7.9,291,,"""McDonald's Arabia Restaurants""""McDonald's Restaurants""""مطاعم ومقاهي - Dining & Cafe's""""1""",,"""Today 11:00 AM–5:00 PM 9:00 PM–2:00 AM """"Thu 11:00 AM–6:00 PM 9:00 PM–3:00 AM """"Fri 8:00 PM–3:00 AM """"Sat 9:00 PM–2:00 AM """"Sun 10:00 AM–5:00 PM 9:00 PM–2:00 AM """"Mon–Tue 11:00 AM–5:00 PM 9:00 PM–2:00 AM ""","""Price : $""""Credit Cards : Yes""""Outdoor Seating : No""""Brunch : Brunch""""Lunch : Lunch""""Dinner : Dinner""""Delivery : Delivery"""
58963151b792071c9e03e612,تقفيلة,,,24.781966206045734,46.743969800595906,SA,,المملكة العربية السعودية,"""Food Truck""",False,23,,1.0,Cheap,$,80,7.9,84,,"""برجر""""Riyadh Restaurants""""Riyadh""""Riyadh Lunch/Dinner List""",,"""Today 8:00 PM–2:00 AM """"Thu 9:00 PM–3:00 AM """"Fri 8:00 PM–3:00 AM """"Sat 8:00 PM–2:00 AM """"Sun 9:00 PM–3:00 AM """"Mon–Tue 8:00 PM–2:00 AM ""","""Price : $"""
597e2228c9a51703ca8f3146,Caffè Doppio (قهوة دوبيو),King Abdullah Rd.,Exit 10,24.761684,46.744227,SA,الرياض,المملكة العربية السعودية,"""Café""""Coffee Shop""",False,507,,1.0,Cheap,$,1864,8.8,9252,,"""Coffee Places""""Riyadh's Cafés and Restaurants""""Cafés with plant based milks!""""Riyadh cafes""","""Mon–Thu, Sat–Sun 6:00 AM–Midnight """"Fri 1:00 PM–1:00 AM ""","""Today 7:00 AM–11:00 AM 4:00 PM–11:00 PM """"Thu 7:00 AM–11:00 AM 5:00 PM–Midnight """"Fri 4:00 PM–Midnight """"Sat 4:00 PM–11:00 PM """"Sun 7:00 AM–11:00 AM 4:00 PM–11:00 PM """"Mon–Tue 7:00 AM–11:00 AM 4:00 PM–11:00 PM ""","""Price : $""""Reservations : No""""Credit Cards : Yes (incl. NFC Payments & MasterCard)""""Outdoor Seating : No""""Music : Yes""""Wi-Fi : Yes""""Breakfast : Breakfast""""Lunch : Lunch""""Dinner : Dinner""""Dessert : Dessert""""Happy Hour : Happy Hour""""Bar Snacks : Bar Snacks""""Delivery : No Delivery""""Parking : Yes""""Restroom : Yes""""TVs : Yes"""
50700682e4b0b20db0aaa9dd,الضاغط,,,24.775583332627214,46.728375841399355,SA,,المملكة العربية السعودية,"""Middle Eastern Restaurant""",False,60,,2.0,Moderate,$,170,7.9,43,,"""رز وبهار""""Food Riyadh""""الرياض""""RemberToVisit""","""Mon–Sun 11:00 AM–Midnight ""","""Today 24 Hours """"Thu 24 Hours """"Fri Noon–5:00 PM 9:00 PM–2:00 AM """"Sat 1:00 PM–6:00 PM 8:00 PM–2:00 AM """"Sun Noon–6:00 PM """"Mon Noon–5:00 PM 10:00 PM–11:00 PM """"Tue Noon–5:00 PM 9:00 PM–11:00 PM ""","""Price : $$""""Reservations : No""""Credit Cards : No""""Outdoor Seating : No""""Lunch : Lunch""""Dinner : Dinner""""Cocktails : Cocktails""""Delivery : Delivery"""
4d98c87b744f3704d7dff757,Steak House (ستيك هاوس),Granada Mall,,24.780583821666042,46.73059579536338,SA,الرياض,المملكة العربية السعودية,"""American Restaurant""""Steakhouse""",True,108,http://www.steakhouse.com.sa,2.0,Moderate,$,374,7.9,458,,"""Riyadh""""Best Places in Riyadh""""Resto""""Our Branches""","""Mon–Sun 11:00 AM–1:00 AM ""","""Today Noon–Midnight """"Thu Noon–Midnight """"Fri 2:00 PM–Midnight """"Sat–Sun 1:00 PM–Midnight """"Mon Noon–11:00 PM """"Tue Noon–Midnight ""","""Price : $$""""Reservations : Yes""""Credit Cards : Yes (incl. American Express & MasterCard)""""Outdoor Seating : Yes""""Wi-Fi : Free""""Brunch : Brunch""""Lunch : Lunch""""Dinner : Dinner""""Dessert : Dessert""""Full Bar : Full Bar""""Cocktails : Cocktails""""Delivery : No Delivery"""
5b452c52d69ed0002cd3a6e2,Lewis & Corroll (لويس و كارول),,,24.783347743683056,46.74696137738553,SA,الرياض,المملكة العربية السعودية,"""Café""""Tea Room""",False,36,,1.0,Cheap,$,83,8.2,398,,"""Grab a quick coffee | Riyadh""""Coffeeholics""""Riyadh Cafes""""Specialty coffee Riyadh""",,"""Today 4:00 PM–10:00 PM """"Thu 4:00 PM–1:00 AM """"Fri 3:00 PM–1:00 AM """"Sat–Sun 4:00 PM–11:00 PM """"Mon 4:00 PM–11:00 PM """"Tue 5:00 PM–Midnight ""","""Price : $""""Credit Cards : Yes (incl. Visa)""""Dinner : Dinner""""Parking : Yes""""Wheelchair Accessible : Yes"""
578a7e9d498e611fac51ad62,Ghadwah Ashwah (غدوة عشوة),Al Imam abdullah bin saud bin abdulaziz Rd.,Exit 9,24.78237664322774,46.74401887642117,SA,الرياض,المملكة العربية السعودية,"""Middle Eastern Restaurant""",True,237,,2.0,Moderate,$,610,7.8,563,,"""Riyadh""""Riyadh""""cafe|restrant""""Ruh""","""Mon–Wed, Sat–Sun Noon–11:30 PM """"Thu–Fri Noon–12:30 AM ""","""Today 1:00 PM–11:00 PM """"Thu 1:00 PM–6:00 PM 9:00 PM–1:00 AM """"Fri 1:00 PM–Midnight """"Sat–Sun 1:00 PM–11:00 PM """"Mon 1:00 PM–4:00 PM 8:00 PM–Midnight """"Tue 1:00 PM–5:00 PM 8:00 PM–11:00 PM ""","""Price : $$""""Reservations : No""""Credit Cards : Yes (incl. Visa & MasterCard)""""Outdoor Seating : No""""Private Room : Yes""""Music : Yes""""Brunch : Brunch""""Lunch : Lunch""""Dinner : Dinner""""Dessert : Dessert""""Happy Hour : Happy Hour""""Table Service : Table Service""""Delivery : No Delivery""""Public Lot : Public Lot""""Restroom : Yes"""
54071d0f498ebcb93d59a949,Shebbak Beirut (شبّاك بيروت),at Granada Center,,24.780989986728805,46.73040329797162,SA,الرياض,المملكة العربية السعودية,"""Middle Eastern Restaurant""",False,12,,2.0,Moderate,$,35,7.8,10,,"""Good""""Riyadh Restaurants""",,"""Today 1:00 PM–7:00 PM 9:00 PM–10:00 PM """"Thu 7:00 AM–8:00 AM 10:00 AM–11:00 PM """"Fri 11:00 AM–7:00 PM 9:00 PM–Midnight """"Sat 7:00 AM–11:00 AM 1:00 PM–11:00 PM """"Sun 7:00 AM–8:00 AM Noon–6:00 PM 8:00 PM–11:00 PM """"Mon 1:00 PM–5:00 PM 8:00 PM–10:00 PM """"Tue 7:00 AM–9:00 AM Noon–Midnight ""","""Price : $$""""Reservations : No""""Outdoor Seating : No""""Breakfast : Breakfast""""Lunch : Lunch""""Dinner : Dinner""""Delivery : Delivery"""
5bdc3bc41a2925003285f8e4,Mich Cafe (متش كافيه),Imam Abdullah Ibn Saud Ibn Abdulaziz Rd,Khalid Ibn Walid St,24.78308500701529,46.746009252629264,SA,الرياض,المملكة العربية السعودية,"""Café""""Coffee Shop""",False,48,http://michcafe.com,1.0,Cheap,$,116,7.9,650,,"""Riyadh Cafes""""Cafē in Riyadh""""Coffee shops - Riyadh""""Specialty coffee Riyadh""","""Tue–Sun 8:00 AM–1:00 AM ""","""Today 5:00 PM–1:00 AM """"Thu 8:00 PM–Midnight """"Fri 5:00 PM–1:00 AM """"Sat 4:00 PM–Midnight """"Sun 4:00 PM–1:00 AM """"Mon 6:00 PM–Midnight """"Tue 5:00 PM–Midnight ""","""Price : $""""Reservations : No""""Credit Cards : Yes (incl. Visa & MasterCard)""""Breakfast : Breakfast""""Dinner : Dinner""""Dessert : Dessert""""Happy Hour : Happy Hour""""Street Parking : Street""""Restroom : Yes"""
5bc96ed5a92d98002c2de68d,Umaymaty Kitchen (مطبخ أميمتي),,,24.762269873003124,46.74505364151598,SA,الرياض,المملكة العربية السعودية,"""Middle Eastern Restaurant""",False,74,,2.0,Moderate,$,145,8.3,348,,"""Riyadh..""""Riyadh Foodie""""Must try (Riyadh)""""Riyadh restaurants""",,"""Today 1:00 PM–Midnight """"Thu 1:00 PM–8:00 PM 10:00 PM–Midnight """"Fri 24 Hours """"Sat 1:00 PM–7:00 PM 9:00 PM–Midnight """"Sun 1:00 PM–Midnight """"Mon 2:00 PM–11:00 PM """"Tue 1:00 PM–7:00 PM 9:00 PM–10:00 PM ""","""Price : $$""""Lunch : Lunch""""Dinner : Dinner"""
562b36a2498e90702bd9ddd0,Eric Kayser (ايريك قيصر),Granada Mall,,24.782936,46.729797,SA,الرياض,المملكة العربية السعودية,"""Bakery""""Café""""French Restaurant""",False,282,,2.0,Moderate,$,600,7.9,797,,"""Food Hunting""""Breakfast Places""""Riyadh""""Riyadh""","""Mon–Thu, Sat–Sun 7:00 AM–11:00 PM ""","""Today 9:00 AM–Noon 5:00 PM–11:00 PM """"Thu 8:00 AM–1:00 PM 5:00 PM–11:00 PM """"Fri 4:00 PM–11:00 PM """"Sat 9:00 AM–11:00 PM """"Sun 9:00 AM–Noon 5:00 PM–11:00 PM """"Mon 9:00 AM–Noon 5:00 PM–6:00 PM 8:00 PM–10:00 PM """"Tue 8:00 AM–Noon 5:00 PM–10:00 PM ""","""Price : $$""""Reservations : Yes""""Outdoor Seating : Yes""""Music : Yes""""Wi-Fi : No""""Breakfast : Breakfast""""Brunch : Brunch""""Lunch : Lunch""""Delivery : No Delivery"""
594b89e0a2a6ce5a03576a4e,Armin (اَرْمِيِن),King Abdullah Rd.,,24.76548526842969,46.754436036124545,SA,الرياض,المملكة العربية السعودية,"""Eastern European Restaurant""",True,381,http://gramlove.com/user.php?id=2153279794&name=offwhitelounge,2.0,Moderate,$,1041,9.1,1956,,"""Best Places in Riyadh""""Outdoor restaurants in Riyadh""""Es""""Riyadh's Restaurants""","""Mon–Sun 1:00 PM–Midnight ""","""Today 2:00 PM–Midnight """"Thu–Sat 1:00 PM–Midnight """"Sun 2:00 PM–3:00 PM 7:00 PM–Midnight """"Mon 7:00 PM–Midnight """"Tue 2:00 PM–3:00 PM 6:00 PM–Midnight ""","""Price : $$""""Reservations : Yes""""Credit Cards : Yes (incl. Visa)""""Outdoor Seating : No""""Private Room : Yes""""Dinner : Dinner""""Restroom : Yes""""Smoking : Yes"""
5489552b498ec5db5e86ed58,MammaRoti Cafe (ماماروتي كافيه),Granada Center,,24.782655631676334,46.73033869622578,SA,الرياض,المملكة العربية السعودية,"""Café""",False,9,,1.0,Cheap,$,62,7.8,83,,"""Coffee shops""""i've been there""",,"""Today 10:00 AM–11:00 AM 6:00 PM–Midnight """"Thu Noon–1:00 PM 3:00 PM–11:00 PM """"Fri 3:00 PM–11:00 PM """"Sat 11:00 AM–Noon 2:00 PM–10:00 PM """"Sun 10:00 AM–11:00 AM 4:00 PM–Midnight """"Mon 3:00 PM–Midnight """"Tue 3:00 PM–11:00 PM ""","""Price : $""""Reservations : No""""Outdoor Seating : No""""Wi-Fi : No""""Dinner : Dinner""""Delivery : No Delivery"""
5071cc10e4b0559b4e01b22a,Themar (فلافل ثمار),King Abdullah Rd.,,24.76342032254841,46.74830212751074,SA,الرياض,المملكة العربية السعودية,"""Falafel Restaurant""",False,47,,1.0,Cheap,$,260,8.2,67,,"""فطور""""Riyadh Restaurants""""Home""""فطور""","""Mon–Sun 5:00 AM–Midnight ""","""Today 5:00 AM–Noon 9:00 PM–Midnight """"Thu 6:00 AM–11:00 AM """"Fri 5:00 AM–10:00 AM 10:00 PM–11:00 PM """"Sat 5:00 AM–Noon 8:00 PM–Midnight """"Sun 5:00 AM–Noon 9:00 PM–Midnight """"Mon 6:00 AM–Noon 9:00 PM–Midnight """"Tue 5:00 AM–Noon 8:00 PM–11:00 PM ""","""Price : $""""Reservations : No""""Credit Cards : No""""Outdoor Seating : No""""Breakfast : Breakfast""""Brunch : Brunch""""Lunch : Lunch""""Dinner : Dinner""""Delivery : No Delivery"""
4b7fff0bf964a520924930e3,Dunkin' Donuts (دانكن دونتس),King Abdullah Rd.,Khalid bin Alwaleed St,24.76699730538941,46.75574267950419,SA,الرياض,المملكة العربية السعودية,"""Donut Shop""""Coffee Shop""",False,44,http://www.dunkindonuts.sa,1.0,Cheap,$,302,9.0,1103,,"""Riyadh etc""",,"""Today 6:00 AM–11:00 AM 8:00 PM–11:00 PM """"Thu 6:00 AM–11:00 AM 9:00 PM–11:00 PM """"Fri–Sat 4:00 PM–10:00 PM """"Sun 6:00 AM–11:00 AM 8:00 PM–10:00 PM """"Mon 6:00 AM–11:00 AM 8:00 PM–10:00 PM """"Tue 6:00 AM–10:00 AM 8:00 PM–10:00 PM ""","""Price : $""""Credit Cards : No""""Outdoor Seating : Yes""""Wi-Fi : No""""Breakfast : Breakfast""""Brunch : Brunch""""Delivery : No Delivery"""
